leucocyte_threshold,epithelial_threshold,tp,fp,fn,micro_precision,micro_recall,micro_f1,micro_jaccard,macro_precision,macro_recall,macro_f1,macro_jaccard,leucocyte_precision,leucocyte_recall,leucocyte_f1,leucocyte_jaccard,leucocyte_fp_per_image,epithelial_precision,epithelial_recall,epithelial_f1,epithelial_jaccard,epithelial_fp_per_image
0.0,0.3799999952316284,762,2899,14,0.20813985249931713,0.9819587628865979,0.34347532116294793,0.2073469387755102,0.5599053397447195,0.9783011106540518,0.6218412435954617,0.5462445382869139,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9565217391304348,0.9705882352941176,0.9635036496350365,0.9295774647887324,0.16981132075471697
0.0,0.38999998569488525,762,2899,14,0.20813985249931713,0.9819587628865979,0.34347532116294793,0.2073469387755102,0.5599053397447195,0.9783011106540518,0.6218412435954617,0.5462445382869139,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9565217391304348,0.9705882352941176,0.9635036496350365,0.9295774647887324,0.16981132075471697
0.0,0.4000000059604645,761,2899,15,0.20792349726775955,0.9806701030927835,0.3431018935978359,0.2070748299319728,0.5597998099853273,0.9758501302618949,0.6205772236559921,0.5438971204465383,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9563106796116505,0.9656862745098039,0.9609756097560976,0.9248826291079812,0.16981132075471697
0.0,0.4099999964237213,760,2899,16,0.20770702377698824,0.979381443298969,0.34272829763246904,0.20680272108843537,0.5596932506673069,0.9733991498697381,0.6193070226899238,0.5415497026061626,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9560975609756097,0.9607843137254902,0.9584352078239609,0.92018779342723,0.16981132075471697
0.0,0.41999998688697815,759,2898,17,0.20754716981132076,0.9780927835051546,0.3424317617866005,0.20658682634730538,0.5619400366819651,0.9709481694775812,0.6192048978934225,0.5413614662699061,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9605911330049262,0.9558823529411765,0.9582309582309583,0.9198113207547169,0.1509433962264151
0.0,0.4300000071525574,759,2898,17,0.20754716981132076,0.9780927835051546,0.3424317617866005,0.20658682634730538,0.5619400366819651,0.9709481694775812,0.6192048978934225,0.5413614662699061,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9605911330049262,0.9558823529411765,0.9582309582309583,0.9198113207547169,0.1509433962264151
0.0,0.4399999976158142,759,2897,17,0.2076039387308534,0.9780927835051546,0.34250902527075816,0.20664307105907978,0.5643177375062347,0.9709481694775812,0.6203849852804064,0.5435411139494197,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9653465346534653,0.9558823529411765,0.960591133004926,0.9241706161137441,0.1320754716981132
0.0,0.44999998807907104,759,2896,17,0.2076607387140903,0.9780927835051546,0.3425863236289777,0.20669934640522875,0.5667190970451736,0.9709481694775812,0.6215709002594249,0.5457415201782619,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9701492537313433,0.9558823529411765,0.962962962962963,0.9285714285714286,0.11320754716981132
0.0,0.46000000834465027,759,2896,17,0.2076607387140903,0.9780927835051546,0.3425863236289777,0.20669934640522875,0.5667190970451736,0.9709481694775812,0.6215709002594249,0.5457415201782619,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9701492537313433,0.9558823529411765,0.962962962962963,0.9285714285714286,0.11320754716981132
0.0,0.4699999988079071,758,2896,18,0.20744389709906952,0.9768041237113402,0.3422121896162529,0.20642701525054466,0.566644470179502,0.9684971890854244,0.6202874385799235,0.5433605677973096,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.97,0.9509803921568627,0.9603960396039604,0.9238095238095239,0.11320754716981132
0.0,0.47999998927116394,758,2896,18,0.20744389709906952,0.9768041237113402,0.3422121896162529,0.20642701525054466,0.566644470179502,0.9684971890854244,0.6202874385799235,0.5433605677973096,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.97,0.9509803921568627,0.9603960396039604,0.9238095238095239,0.11320754716981132
0.0,0.49000000953674316,758,2895,18,0.20750068436901178,0.9768041237113402,0.3422894558591104,0.20648324707164262,0.5690816561091503,0.9684971890854244,0.6214789969417149,0.5455706384284328,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9748743718592965,0.9509803921568627,0.9627791563275433,0.9282296650717703,0.09433962264150944
0.0,0.5,758,2894,18,0.20755750273822562,0.9768041237113402,0.34236675700090335,0.20653950953678474,0.5715434600784919,0.9684971890854244,0.6226764834545602,0.5478019597387015,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9797979797979798,0.9509803921568627,0.9651741293532337,0.9326923076923077,0.07547169811320754
